0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0,04	0,04	0	0
0	0	20,4	20,4	0	0	0	0
0	0	0	0	20,4	20,4	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	20,4	20,4	0	0	20,4	20,4
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	20,4	20,4	20,36	20,36
0	0	0,04	0,04	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	20,4	20,4	0	0
0	0	0	0	0	0	0	1,36
1,36	2	2	2	2	2	1,96	1,96
2	2	1,92	1,92	2	2	1,96	1,96
2	2	2	2	2	2	2	2
1,96	1,96	2	2	1,96	1,96	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
1,96	1,96	2	2	2	2	2,04	2,04
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	1,96	1,96	2	2	2	2
2	2	2	2	2	2	2	2
2	2	1,96	1,96	2	2	1,96	1,96
2	2	2	2	2	2	2	2
2	2	2	2	1,96	1,96	2	2
2	2	1,96	1,96	2	2	1,96	1,96
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	1,96	1,96	2	2	1,96	1,96
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
1,96	1,96	1,92	1,92	1,96	1,96	1,96	1,96
2,04	2,04	2	2	2	2	2	2
1,96	1,96	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
1,96	1,96	2	2	2	2	2	2
2	2	1,96	1,96	2	2	2	2
2	2	2	2	2	2	2	2
2	2	1,96	1,96	2	2	2	2
2	2	2	2	1,96	1,96	2	2
2	2	2	2	1,96	1,96	2	2
2	2	1,96	1,96	1,96	1,96	2	2
2	2	2	2	2	2	2	2
2	2	2	2	1,96	1,96	2	2
1,96	1,96	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	1,96	1,96
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	1,96	1,96	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2,04	2,04	2	2	2	2	2	2
1,96	1,96	2	2	2	2	2	2
2	2	1,96	1,96	1,96	1,96	2	2
2	2	2	2	2	2	2	2
2	2	2,04	2,04	2	2	2	2
2	2	2	2	2	2	1,96	1,96
2	2	2	2	2	2	2	2
2	2	2	2	1,96	1,96	2	2
2	2	1,96	1,96	2	2	2	2
2	2	2	2	2	2	2	2
2	2	1,96	1,96	1,96	1,96	2	2
1,96	1,96	1,96	1,96	2	2	2	2
2	2	2	2	2	2	2	2
1,96	1,96	2	2	1,96	1,96	2	2
1,96	1,96	2	2	2	2	2	2
2	2	2	1,12	1,08	0	0,04	0,04
0	0	0	0	20,4	20,4	0	0
0	0	0	0	0	0	0	0
20,4	20,4	0	0	20,4	20,4	0	0
0	0	0	0	20,4	20,4	0	0
20,4	20,4	0	0	0	0	0	0
0	0	0	0	0	0	20,4	20,4
0	0	20,4	20,4	0	0	0	0
20,4	20,4	0	0	0	0	20,4	20,4
0	0	0	0	20,4	20,4	0	0
20,4	20,4	20,4	20,4	0	0	0	0
20,4	20,4	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
20,4	20,4	0	0	0	0	20,4	20,4
0	0	0	0	20,4	20,4	20,4	20,4
20,4	20,4	0	0	0	0	0	0
0	0	20,4	20,4	0	0	20,4	20,4
0	0	20,4	20,4	20,4	20,4	0	0
0	0	0	0	0	0	20,4	20,4
0	0	0	0	0	0	0	0
0	0	20,4	20,4	20,4	20,4	20,4	20,4
20,4	20,4	0	0	0	0	0	0
0	0	0	0	0	0	20,4	20,4
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	20,4	20,4	0	0	20,4	20,4
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	20,4	20,4	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	20,4	20,4
0	0	0,04	0,04	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	20,4	20,4	0	0
20,4	20,4	0	0	0	0	0	0
0	0	0	0	0	0	20,4	20,4
0	0	0	0	20,4	20,4	0	0
20,4	20,4	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0,04	0,04	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	20,4	20,4
0	0	20,4	20,4	0	0	0	0
0	0	0	0	0,04	0,04	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
20,4	20,4	0,04	0,04	0	0	0	0
0	0	0	0	20,4	20,4	0	1,44
1,4	2	2	2	2	2	1,96	1,96
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	1,96	1,96	2	2	2	2
2	2	2	2	2	2	2	2
2	2	1,96	1,96	2	2	1,96	1,96
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	1,96	1,96
2	2	2	2	2	2	2	2
2	2	2	2	2	2	1,96	1,96
2	2	1,96	1,96	1,96	1,96	2	2
2	2	2	2	2	2	2	2
2	2	2	2	1,96	1,96	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	1,96	1,96
2	2	1,96	1,96	2	2	2	2
2	2	2	2	2	2	2	2
2	2	1,96	1,96	2	2	2	2
2	2	2	2	2	2	1,96	1,96
1,96	1,96	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	1,96	1,96	2	2
2	2	2	2	1,96	1,96	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	1,96	1,96
2	2	2	2	2	2	2	2
2	2	2	2	1,96	1,96	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	1,96	1,96	2	2
2	2	2	2	2	2	1,96	1,96
2	2	1,96	1,96	2	2	2	2
2	2	2	2	2	2	2	2
2	2	1,96	1,96	2	2	2	2
2	2	2	2	2	2	1,96	1,96
2	2	2	2	2	2	2	2
1,96	1,96	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
1,96	1,96	1,96	1,96	2	2	2	2
2	2	2	2	1,96	1,96	1,96	1,96
2	2	2	2	2	2	2	2
1,96	1,96	2	2	2	2	2	2
2	2	2	2	1,96	1,96	1,96	1,96
2	2	2	2	2	2	2	2
2	2	2	2	2	2	1,96	1,96
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	1,96	1,96
1,96	1,96	2	1,08	1,08	0	0	0
0	0	20,4	20,4	0	0	0	0
20,36	20,36	0	0	0	0	20,4	20,4
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	20,4	20,4	0	0
0	0	20,4	20,4	0	0	20,4	20,4
0	0	20,4	20,4	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	20,4	20,4	20,4	20,4
20,4	20,4	0	0	0	0	0	0
20,36	20,36	20,4	20,4	0	0	0	0
0	0	0	0	20,4	20,4	20,4	20,4
0	0	0	0	0	0	0	0
0	0	20,4	20,4	20,4	20,4	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
20,4	20,4	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0,04	0,04	20,4	20,4	20,4	20,4	20,4	20,4
0	0	0	0	0	0	0	0
20,4	20,4	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	20,4	20,4	0	0
20,4	20,4	0	0	20,4	20,4	0	0
0	0	0	0	0,04	0,04	20,4	20,4
20,4	20,4	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	20,4	20,4	0	0	0	0
0	0	0	0	0	0	0	0
0	0	20,4	20,4	0	0	0	0
0	0	0	0	20,4	20,4	0	0
20,4	20,4	0	0	0	0	20,4	20,4
0	0	0	0	0	0	0	0
0,04	0,04	0	0	0	0	0	0
0	0	0	0	0	0	20,4	20,4
0	0	20,4	20,4	0	0	0	0
0	0	0	0	0	0	0	0
0	0	20,4	20,4	0	0	0	0
20,4	20,4	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
20,4	20,4	0	0	0	0	20,4	20,4
0	0	0	0	0	0	0	0
0	0	20,4	20,4	0	0	0	0
0	0	0	0	0	0	0	0
20,4	20,4	0	0	0	0	0	0
20,4	20,4	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	20,4	20,4	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0,04	0,04	20,4	20,4	0	0
0	0	0	0	0	0	0	0
0	0	20,4	20,4	0	0	0	0
0	0	0	0	0	0	0,04	0,04
0	0	0	0	0	0	0	1,16
1,16	3,48	4,16	4,16	7,48	9,76	0,68	0
2	2	2	2	2	2	2	2
2	2	2	1,96	1,96	2	2	2
2	2	2	2	2	2	2	2
2	1,96	1,96	2	2	2	2	2
2	2	2	2	2	1,96	1,96	2
2	2	2	2	2	2	2	2
2	1,96	1,96	2	2	2	2	2
2	2	2	2	2	2	2	1,96
1,96	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	1,96
1,96	2	2	2	2	2	2	1,96
1,96	2	2	2	2	1,96	1,96	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	1,96
1,96	1,96	1,96	2	2	1,96	1,96	2
2	2	2	1,96	1,96	2	2	2
2	1,96	1,96	2	2	2	2	1,96
1,96	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	1,96	1,96	2	2	2	2	2
2	2	2	2	2	2	2	2
2	1,96	1,96	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	1,96	1,96	2
2	2	2	1,96	1,96	2	2	2
2	2	2	1,96	1,96	2	2	2
2	2	2	2	2	2	2	1,96
1,96	2	2	2	2	2	2	2
2	1,96	1,96	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2,04	2,04	2	2	1,96	1,96	1,96
1,96	2	2	1,96	1,96	2	2	2
2	2	2	2	2	1,96	1,96	1,96
1,96	1,96	1,96	1,96	1,96	2	2	2
2	2	2	1,96	1,96	1,96	1,96	2
2	2	2	2	2	1,96	1,96	1,96
1,96	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	1,96	1,96	2	2	2	2	1,96
1,96	2	2	2	2	2	2	2
2	2	2	2	2	2	2	1,96
1,96	1,96	1,96	2	2	2	2	1,96
1,96	2	2	2	2	2	2	2
2	1,96	1,96	1,96	1,96	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	1,96	1,96	2	2	2	2	1,96
1,96	1,96	1,96	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	1,96	1,96	2
2	2	2	1,96	1,96	2	2	2
2	1,96	1,96	2	2	2	2	2
2	2	2	1,96	1,96	2	2	2
2	2	2	1,96	1,96	2	2	2
2	1,92	1,92	2	2	2	2	2
2	2	2	1,96	1,96	2	2	1,96
1,96	2	2	2	2	2	2	2
2	2	0,76	0,76	0	0	0	0
0	0	0	0	0	0	0	20,4
20,4	0	0	0	0	0	0	0
0	0	0	0	0	20,4	20,4	0
0	20,4	20,4	20,4	20,4	0	0	0
0	20,4	20,4	0	0	20,4	20,4	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	20,4	20,4	0	0	0	0	0
0	0	0	0	0	0	0	0
0	20,4	20,4	0	0	0	0	20,4
20,4	20,4	20,4	0	0	0	0	20,4
20,4	0	0	0	0	0	0	20,4
20,4	0	0	0	0	0	0	20,4
20,4	20,4	20,4	0	0	0	0	0
0	0	0	0	0	0	0	20,4
20,4	20,4	20,4	0,04	0,04	0	0	20,4
20,4	0,04	0,04	0	0	0	0	0
0	20,4	20,4	0	0	0	0	0
0	0	0	0	0	0	0	0
0	20,4	20,4	20,4	20,4	0	0	20,36
20,36	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0,04
0,04	0	0	0	0	0	0	0
0	0	0	20,4	20,4	20,4	20,4	0
0	20,4	20,4	0	0	0	0	0
0	0	0	0	0	0	0	20,4
20,4	0	0	20,4	20,4	0	0	0
0	0	0	20,4	20,4	0	0	0
0	20,4	20,4	0	0	20,4	20,4	0
0	0	0	20,4	20,4	0	0	20,4
20,4	0	0	0	0	0	0	20,4
20,4	0	0	0	0	0	0	0
0	20,4	20,4	0	0	20,4	20,4	0
0	0	0	0	0	20,4	20,4	0
0	0	0	20,4	20,4	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	20,4	20,4	0	0	0
0	0	0	0	0	0	0	20,4
20,4	20,4	20,4	20,4	20,4	20,4	20,4	0,04
0,04	20,4	20,4	0	0	0	0	0
0	0	0	20,4	20,4	0	0	0
0	20,4	20,4	0	0	0	0	20,4
20,4	0	0	0	0	0	0	20,4
20,4	20,4	20,4	20,4	20,4	0	0	0
0	0	0	20,4	20,4	0	0	20,4
20,4	0	0	0	0	0	0	20,4
20,4	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	20,4	20,4	0	0	20,4	20,4	0
0	0	0	0	0	0	0	20,4
20,4	0	0	20,4	20,4	0	0	0
0	0	0	20,4	20,4	0	0	0
0	0	0	0	0	0	0	0
0	0	0	20,4	20,4	0	0	0
0	0	0	0	0	0	0	0
0	0	0	20,4	20,4	0	1,36	1,36
2	2	2	2	2	1,96	1,96	2
2	2	2	1,96	1,96	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	1,96	1,96	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	1,96
1,96	2	2	2	2	2	2	2
2	2	2	1,96	1,96	2	2	2
2	1,96	1,96	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	1,96	1,96	1,96	1,96	2
2	1,96	1,96	2	2	2	2	1,96
1,96	1,96	1,96	2	2	2	2	2
2	2	2	1,96	1,96	2	2	2
2	2	2	1,96	1,96	1,96	1,96	1,96
1,96	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	1,96	1,96	2	2	1,96
1,96	2	2	2	2	1,96	1,96	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	1,96	1,96	2
2	2	2	2	2	1,96	1,96	2
2	2	2	2	2	1,96	1,96	1,96
1,96	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	1,96	1,96	2	2	2
2	1,96	1,96	2	2	2	2	1,96
1,96	1,96	1,96	1,96	1,96	2	2	2
2	2	2	1,92	1,92	2	2	2
2	1,96	1,96	2	2	1,96	1,96	2
2	2	2	2	2	1,96	1,96	2
2	2	2	2	2	2	2	2
2	2	2	2	2	1,96	1,96	2
2	2	2	2	2	1,96	1,96	1,96
1,96	2	2	2	2	2	2	2
2	2	2	2	2	1,96	1,96	1,96
1,96	2	2	2	2	2	2	1,96
1,96	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	1,96	1,96	1,96	1,96	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2
2	1,96	1,96	2	2	2	2	2
2	2	2	2	2	1,96	1,96	2
2	2	2	2	2	1,96	1,96	1,96
1,96	1,96	1,96	2	2	2	2	2
2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	1,96
1,96	2	2	2	2	1,96	1,96	2
2	2	2	1,96	1,96	2	2	2
2	1,96	1,96	2	2	1,96	1,96	1,96
1,96	2	2	2	2	1,96	1,96	1,96
1,96	2	2	2	2	2	2	2
2	2	2	1,96	1,96	2	2	2
2	1,96	1,96	2	2	2	2	2
2	2	2	1,96	1,96	1,96	1,96	2
2	2	2	1,96	1,96	2	2	2
2	2	1,12	1,12	20,4	0	0	20,4
20,4	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	20,4	20,4	0	0	0	0	0
0	0	0	0	0	20,4	20,4	0
0	20,4	20,4	0	0	20,4	20,4	0
0	20,4	20,4	0	0	0	0	0
0	0	0	20,4	20,4	0	0	0,04
0,04	0	0	0	0	0	0	0
0	0	0	0	0	20,4	20,4	20,4
20,4	20,36	20,36	0	0	0	0	20,4
20,4	20,4	20,4	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	20,4	20,4	0	0	0	0	0
0	0	0	20,4	20,4	0	0	0
0	0	0	0	0	0	0	0
0	20,4	20,4	0	0	0	0	20,4
20,4	20,4	20,4	0	0	20,4	20,4	0
0	20,4	20,4	0	0	20,4	20,4	0
0	0	0	0	0	20,4	20,4	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	20,4
20,4	0	0	0	0	20,4	20,4	20,4
20,4	0	0	0	0	0	0	20,4
20,4	20,4	20,4	0	0	20,4	20,4	0
0	0	0	0	0	20,4	20,4	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	20,4	20,4	0	0	20,4
20,4	0	0	0	0	0	0	0
0	0	0	0	0	0	0	20,4
20,4	0	0	0	0	20,4	20,4	0
